ts,ppg_raw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr
1781506334321,2106498,3.580609,-3.075252,8.634177,0.037873644,0.07696902,-0.07086037,0
1781506334361,2109215,3.4440908,-2.7207837,8.840153,-0.16249016,0.021991149,-0.0012217305,0
1781506334400,2112203,4.081176,-2.8932278,8.574301,-0.04886922,0.02076942,-0.06963864,0
1781506334441,2114631,3.9853735,-3.240511,8.315635,0.12095132,0.037873644,-0.061086524,0
1781506334481,2116684,4.174583,-3.4273255,8.186302,0.12095132,0.037873644,-0.061086524,0
1781506334522,2118497,4.047645,-3.068067,8.270129,0.12095132,0.037873644,-0.061086524,0
1781506334562,2120349,4.1913486,-3.195005,8.346771,0.02321288,-0.02687807,0.06352998,0
1781506334601,2122190,3.8919663,-2.9531043,8.514424,-0.02687807,-0.040317107,0.05131268,0
1781506334641,2122763,4.047645,-3.1662643,8.339585,-0.036651913,-0.028099801,0.040317107,0
1781506334681,2120351,4.0332747,-3.0081906,8.385092,-0.08674286,-0.035430185,0.036651913,0
1781506334721,2117685,4.148237,-3.3147578,8.423412,-0.010995574,-0.03176499,0.02565634,0
1781506334761,2115817,4.0620155,-3.0057955,8.368326,-0.073303826,-0.04153884,0.009773844,0
1781506334804,2114912,3.8608305,-3.3411033,8.246179,0.0012217305,-0.017104227,-0.002443461,0
1781506334840,2114726,4.03567,-3.1974,8.337191,-0.26145032,-0.013439035,-0.10140363,0
1781506334880,2115263,4.440434,-3.499177,7.999488,-0.21624629,0.02076942,-0.10995574,0
1781506334921,2115619,4.3566074,-3.2093754,8.037808,-0.064751714,0.02321288,-0.10751228,0
1781506334961,2115640,4.1697927,-3.4560661,8.126426,-0.12705997,-0.012217305,-0.07574729,0
1781506335002,2115525,4.002139,-3.0034006,8.468919,-0.16493362,-0.02565634,-0.017104227,0
1781506335044,2115709,3.7626333,-3.274042,8.262944,0.096516706,0.002443461,0.02687807,0
1781506335081,2116275,3.5614486,-2.9986103,8.571906,-0.096516706,-0.021991149,-0.017104227,0
1781506335121,2117298,4.129077,-3.4848068,8.241388,-0.096516706,-0.021991149,-0.017104227,0
1781506335161,2118082,4.1171017,-3.417745,8.09529,0.13561209,0.089186326,-0.105068825,0
1781506335201,2119037,4.217694,-3.583004,8.08571,0.13316862,0.09285152,-0.1160644,0
1781506335241,2120003,4.0763855,-3.274042,8.325215,0.0842994,0.07696902,-0.096516706,0
1781506335282,2121208,3.9566329,-3.115968,8.416227,0.047647487,0.06719518,-0.073303826,0
1781506335320,2122596,4.0859656,-3.1854248,8.344376,0.047647487,0.06719518,-0.073303826,0
1781506335362,2124093,4.172188,-3.412955,8.231808,0.028099801,0.030543262,0.02687807,0
1781506335401,2125555,3.9518428,-3.149499,8.301265,0.030543262,0.009773844,0.040317107,0
1781506335441,2126204,4.03567,-3.195005,8.286895,0.02687807,-0.0036651916,0.015882496,0
1781506335484,2123667,3.8895712,-3.1351285,8.399462,-0.008552114,-0.010995574,0.015882496,0
1781506335521,2120714,3.9686081,-3.154289,8.353956,-0.008552114,-0.010995574,0.015882496,0
1781506335560,2118648,3.9590278,-3.1734495,8.330006,0.008552114,0.012217305,-0.010995574,0
1781506335601,2117280,3.920707,-3.1327336,8.351561,-0.018325957,-0.0036651916,0.0012217305,0
1781506335640,2116090,3.9829783,-3.1375237,8.310845,-0.042760566,-0.019547688,0.012217305,0
1781506335684,2115819,4.057225,-3.2620666,8.301265,0.0,-0.014660766,0.0036651916,0
1781506335721,2116026,3.9374723,-3.1447089,8.296474,0.0,-0.014660766,0.0036651916,0
1781506335761,2116240,4.0500402,-3.1758444,8.330006,-0.015882496,-0.017104227,0.0,0
1781506335801,2116292,3.9949536,-3.2357209,8.337191,-0.017104227,-0.02687807,0.0061086523,0
1781506335847,2116556,3.9733982,-3.2596714,8.301265,-0.02443461,-0.058643065,0.057421334,0
1781506335881,2117291,4.145842,-3.1566842,8.370722,-0.062308256,-0.047647487,0.058643065,0
1781506335921,2118235,4.126682,-3.2692516,8.394672,-0.062308256,-0.047647487,0.058643065,0
1781506335963,2119391,4.06441,-3.2285357,8.279709,0.14049901,-0.034208454,-0.002443461,0
1781506336001,2120989,3.882386,-3.2812269,8.217438,0.05497787,-0.028099801,-0.032986723,0
1781506336041,2122734,3.8991516,-3.1974,8.277314,0.087964594,-0.008552114,-0.034208454,0
1781506336081,2124416,4.0500402,-3.0920177,8.339585,0.032986723,-0.02565634,-0.010995574,0
1781506336122,2126054,4.220089,-3.233326,8.377907,0.032986723,-0.02565634,-0.010995574,0
1781506336161,2127607,4.730236,-3.372239,8.844942,-0.002443461,-0.057421334,-0.017104227,0
1781506336202,2129087,4.3566074,-3.2189555,8.124031,-0.09896017,-0.02443461,-0.06719518,0
1781506336242,2130639,4.1434474,-3.0489066,7.8677597,-0.043982297,0.05131268,-0.042760566,0
1781506336281,2131507,3.745868,-3.233326,8.064155,0.073303826,0.040317107,0.010995574,0
1781506336322,2128994,3.319548,-3.0177708,8.447363,0.073303826,0.040317107,0.010995574,0
1781506336361,2125761,4.0715957,-3.1686594,8.459338,0.007330383,0.034208454,-0.0012217305,0
1781506336401,2123465,4.097941,-3.5087574,8.152771,0.16371189,0.047647487,-0.029321533,0
1781506336441,2121821,4.1793733,-3.242906,8.246179,0.14049901,0.059864793,-0.02565634,0
1781506336482,2120590,4.3374467,-3.1662643,8.267734,0.18692477,0.06719518,-0.043982297,0
1781506336522,2120279,4.136262,-2.8716724,8.52161,0.18692477,0.06719518,-0.043982297,0
1781506336563,2120583,3.875201,-2.304044,8.655733,-0.1600467,-0.04520403,0.039095376,0
1781506336600,2120940,3.9973488,-3.4201403,8.207857,0.1001819,0.0012217305,-0.0012217305,0
1781506336641,2121158,4.148237,-2.8620923,8.454548,-0.02321288,-0.007330383,0.014660766,0
1781506336686,2121350,4.083571,-2.9770548,8.397067,-0.06841691,-0.03176499,0.02443461,0
1781506336721,2121862,4.1218915,-3.065672,8.246179,-0.06841691,-0.03176499,0.02443461,0
1781506336761,2122499,3.9973488,-3.068067,8.291684,-0.014660766,-0.0061086523,0.0036651916,0
1781506336801,2123209,4.018904,-3.0321412,8.315635,-0.03176499,-0.002443461,0.0012217305,0
1781506336840,2124072,4.133867,-3.0824373,8.330006,-0.035430185,-0.002443461,0.0036651916,0
1781506336880,2124770,4.1218915,-3.0489066,8.346771,-0.056199603,-0.004886922,0.009773844,0
1781506336922,2125563,3.961423,-3.113573,8.346771,-0.056199603,-0.004886922,0.009773844,0
1781506336962,2126168,4.0212994,-3.1351285,8.356351,-0.056199603,-0.004886922,0.009773844,0
1781506337003,2126610,4.1123114,-3.0944126,8.270129,-0.042760566,-0.0036651916,0.0036651916,0
1781506337041,2127031,4.1147065,-3.1399186,8.351561,-0.036651913,0.0012217305,-0.002443461,0
1781506337082,2127568,4.052435,-3.111178,8.322821,-0.017104227,-0.002443461,-0.010995574,0
1781506337120,2128147,4.004534,-3.1015978,8.253364,-0.017104227,-0.002443461,-0.010995574,0
1781506337161,2128822,4.1506324,-3.2141654,8.291684,-0.017104227,-0.002443461,-0.010995574,0
1781506337201,2127359,4.1123114,-3.195005,8.243783,-0.02076942,-0.007330383,-0.008552114,0
1781506337241,2123120,4.1218915,-3.1327336,8.2821045,-0.015882496,-0.009773844,-0.007330383,0
1781506337281,2119219,4.1051264,-3.1854248,8.356351,-0.028099801,-0.0061086523,-0.0061086523,0
1781506337320,2116159,4.052435,-3.1878197,8.289289,-0.028099801,-0.0061086523,-0.0061086523,0
1781506337362,2113746,4.088361,-3.2021902,8.29408,-0.02443461,-0.002443461,-0.004886922,0
1781506337402,2112024,4.05483,-3.288412,8.248573,-0.02076942,-0.0061086523,-0.0036651916,0
1781506337442,2111158,4.1242867,-3.2093754,8.246179,-0.039095376,0.004886922,0.004886922,0
1781506337481,2110284,4.0668054,-3.2189555,8.2821045,-0.013439035,0.021991149,-0.010995574,0
1781506337521,2109189,4.03567,-3.1638691,8.260549,-0.013439035,0.021991149,-0.010995574,0
1781506337560,2108209,4.0596204,-3.1902149,8.32761,-0.013439035,0.021991149,-0.010995574,0
1781506337602,2107529,4.0692005,-3.3363132,8.162352,0.004886922,0.004886922,0.009773844,0
1781506337640,2107061,4.0715957,-3.1662643,8.229413,0.004886922,-0.004886922,-0.0061086523,0
1781506337682,2106810,4.102731,-3.204585,8.286895,-0.037873644,-0.018325957,0.002443461,0
1781506337721,2106830,4.04525,-3.2524862,8.262944,-0.03176499,-0.017104227,0.008552114,0
1781506337762,2106866,4.0763855,-3.3985848,8.188697,-0.007330383,-0.0012217305,0.012217305,0
1781506337803,2106942,4.0859656,-3.1926098,8.246179,-0.042760566,0.002443461,-0.0061086523,0
1781506337842,2107047,4.06441,-3.2213507,8.1910925,-0.032986723,-0.0061086523,-0.017104227,0
1781506337880,2107187,4.126682,-3.3506837,8.195882,-0.014660766,-0.0061086523,-0.015882496,0
1781506337923,2107294,4.093151,-3.2668567,8.253364,-0.02443461,-0.002443461,-0.007330383,0
1781506337962,2107541,4.009324,-3.3842144,8.219832,-0.02443461,-0.002443461,-0.007330383,0
1781506338001,2107885,4.0284843,-3.3866096,8.155167,-0.019547688,0.004886922,-0.0012217305,0
1781506338041,2108268,4.088361,-3.2812269,8.265339,-0.028099801,-0.0036651916,-0.02321288,0
1781506338082,2108757,3.9829783,-3.3818192,8.262944,-0.018325957,-0.008552114,-0.019547688,0
1781506338121,2108322,4.03567,-3.3363132,8.162352,-0.029321533,-0.021991149,-0.010995574,0
1781506338161,2104628,4.1218915,-3.3411033,8.210253,-0.029321533,-0.021991149,-0.010995574,0
1781506338204,2099954,4.0763855,-3.412955,8.171931,-0.018325957,-0.009773844,-0.015882496,0
1781506338241,2096009,4.0787807,-3.3387084,8.157561,-0.034208454,-0.010995574,-0.017104227,0
1781506338281,2092781,4.1697927,-3.333918,8.164746,-0.056199603,-0.015882496,-0.015882496,0
1781506338321,2090080,4.1985335,-3.3961897,8.162352,-0.05131268,-0.0036651916,-0.002443461,0
1781506338361,2088509,4.0715957,-3.5039673,8.229413,-0.05131268,-0.0036651916,-0.002443461,0
1781506338402,2087134,4.1075215,-3.5063622,8.083315,-0.002443461,-0.009773844,-0.015882496,0
1781506338444,2085571,4.1075215,-3.4752266,8.186302,-0.017104227,-0.02443461,-0.019547688,0
1781506338481,2084166,4.1242867,-3.362659,8.133611,-0.013439035,-0.028099801,-0.012217305,0
1781506338522,2083068,4.1889534,-3.4848068,8.155167,-0.0012217305,-0.018325957,-0.008552114,0
1781506338561,2082401,4.1123114,-3.408165,8.1910925,-0.0012217305,-0.018325957,-0.008552114,0
1781506338601,2082123,4.136262,-3.3458934,8.138401,-0.021991149,0.0012217305,-0.010995574,0
1781506338642,2082024,4.1961384,-3.4800167,8.09529,-0.012217305,-0.009773844,-0.007330383,0
1781506338684,2082037,4.1913486,-3.403375,8.164746,-0.009773844,0.004886922,-0.0012217305,0
1781506338723,2082104,4.1410522,-3.412955,8.200672,-0.02443461,0.0,0.002443461,0
1781506338762,2082297,4.0763855,-3.403375,8.133611,-0.02443461,0.0,0.002443461,0
1781506338801,2082609,4.1410522,-3.4464858,8.08571,-0.05497787,-0.0720821,-0.043982297,0
1781506338842,2082967,4.136262,-3.4824116,8.011463,-0.05009095,-0.087964594,-0.037873644,0
1781506338881,2083476,4.294336,-3.5542634,8.102475,-0.02565634,-0.029321533,-0.0012217305,0
1781506338923,2084139,4.3254714,-3.62372,8.126426,-0.009773844,0.057421334,0.007330383,0
1781506338961,2084958,4.2152987,-3.3913996,8.150376,-0.009773844,0.057421334,0.007330383,0
1781506339001,2085845,4.131472,-3.4704363,8.183907,-0.013439035,0.065973446,0.013439035,0
1781506339044,2086369,4.174583,-3.6285102,7.9899073,0.015882496,0.032986723,0.029321533,0
1781506339080,2084032,4.05483,-3.5614486,7.934821,0.02565634,-0.013439035,0.057421334,0
1781506339123,2080075,4.119497,-3.5997694,8.044993,0.034208454,-0.032986723,0.06719518,0
1781506339161,2076633,4.100336,-3.5231276,8.121635,0.034208454,-0.032986723,0.06719518,0
1781506339201,2073973,4.1434474,-3.3985848,8.138401,0.014660766,-0.015882496,0.018325957,0
1781506339241,2071701,4.2009287,-3.4752266,8.181512,0.029321533,0.014660766,0.009773844,0
1781506339281,2070233,4.1697927,-3.6285102,8.155167,0.012217305,0.05131268,0.018325957,0
1781506339322,2069385,4.131472,-3.5255227,8.131216,0.008552114,0.07452556,0.0061086523,0
1781506339362,2068479,4.129077,-3.4895968,8.169537,0.008552114,0.07452556,0.0061086523,0
1781506339402,2067484,4.057225,-3.5111523,8.136005,-0.004886922,0.061086524,0.002443461,0
1781506339440,2066660,3.9949536,-3.5925844,8.174327,0.019547688,0.039095376,0.028099801,0
1781506339481,2066494,4.002139,-3.5255227,8.124031,0.010995574,0.002443461,0.036651913,0
1781506339522,2066678,4.0668054,-3.5159426,8.186302,0.02565634,-0.013439035,0.043982297,0
1781506339561,2067324,4.0596204,-3.5662386,8.224623,0.02565634,-0.013439035,0.043982297,0
1781506339602,2068192,4.057225,-3.372239,8.255758,0.02076942,0.02687807,0.018325957,0
1781506339641,2069026,3.999744,-3.4345105,8.222228,0.019547688,0.042760566,0.009773844,0
1781506339683,2070034,3.9973488,-3.4369056,8.243783,-0.015882496,0.028099801,0.002443461,0
1781506339720,2071003,3.9781883,-3.5015721,8.138401,-0.004886922,0.010995574,-0.010995574,0
1781506339761,2072070,3.9398675,-3.494387,8.253364,-0.0061086523,-0.0012217305,-0.010995574,0
1781506339802,2073122,3.9733982,-3.4273255,8.212647,-0.0061086523,-0.0012217305,-0.010995574,0
1781506339842,2074191,3.9973488,-3.5398932,8.234203,0.0012217305,0.004886922,-0.009773844,0
1781506339881,2075457,3.961423,-3.4345105,8.238994,-0.007330383,0.009773844,-0.019547688,0
1781506339921,2076809,4.052435,-3.5087574,8.203068,-0.008552114,0.002443461,-0.019547688,0
1781506339961,2077298,3.9566329,-3.5015721,8.219832,-0.017104227,-0.009773844,-0.018325957,0
1781506340001,2074915,4.009324,-3.5494733,8.162352,-0.017104227,-0.009773844,-0.018325957,0
1781506340042,2071784,3.9973488,-3.5542634,8.215043,-0.002443461,-0.013439035,-0.0036651916,0
1781506340082,2069378,3.9590278,-3.5159426,8.212647,-0.004886922,-0.0036651916,-0.004886922,0
1781506340121,2067742,3.9446576,-3.537498,8.155167,0.008552114,0.014660766,-0.014660766,0
1781506340162,2066489,4.0739903,-3.4728315,8.224623,0.008552114,0.014660766,-0.014660766,0
1781506340202,2066214,4.011719,-3.274042,8.222228,0.008552114,0.014660766,-0.014660766,0
1781506340242,2066384,3.9278922,-3.6333003,8.121635,0.0036651916,-0.0061086523,-0.015882496,0
1781506340282,2066684,4.006929,-3.4297204,8.234203,0.002443461,0.0,-0.009773844,0
1781506340321,2066821,3.9853735,-3.5614486,8.222228,-0.017104227,0.0,0.002443461,0
1781506340361,2067155,3.9566329,-3.4464858,8.253364,-0.017104227,0.0,0.002443461,0
1781506340401,2067763,3.9374723,-3.5494733,8.207857,-0.017104227,0.0,0.002443461,0
1781506340440,2068692,3.9781883,-3.4752266,8.210253,-0.017104227,-0.004886922,0.007330383,0
1781506340481,2069685,4.0308795,-3.5590534,8.157561,0.009773844,-0.0036651916,0.0,0
1781506340524,2070778,3.9757934,-3.5614486,8.181512,0.007330383,-0.0036651916,0.002443461,0
1781506340562,2071812,3.9925587,-3.4704363,8.231808,0.0061086523,-0.004886922,0.0012217305,0
1781506340601,2072854,3.9805834,-3.5255227,8.205462,0.0061086523,-0.004886922,0.0012217305,0
1781506340642,2073875,3.9566329,-3.496782,8.253364,0.007330383,0.0036651916,-0.002443461,0
1781506340681,2075107,3.961423,-3.4416957,8.195882,-0.0012217305,0.002443461,-0.0061086523,0
1781506340722,2076328,4.0212994,-3.5087574,8.200672,-0.0061086523,0.0012217305,-0.002443461,0
1781506340762,2077564,3.971003,-3.4680414,8.222228,-0.010995574,-0.0012217305,-0.004886922,0
1781506340801,2076979,4.009324,-3.5135474,8.219832,-0.010995574,-0.0012217305,-0.004886922,0
1781506340841,2074055,3.999744,-3.4656463,8.217438,0.004886922,-0.002443461,0.0061086523,0
1781506340882,2071117,4.047645,-3.4776216,8.179117,0.008552114,-0.010995574,0.009773844,0
1781506340920,2069085,4.0332747,-3.5207326,8.217438,0.007330383,-0.019547688,0.0061086523,0
1781506340962,2067689,4.011719,-3.4608562,8.236598,-0.004886922,-0.021991149,0.007330383,0
1781506341002,2067689,4.011719,-3.4608562,8.236598,-0.004886922,-0.021991149,0.007330383,0
1781506341043,2066998,3.971003,-3.4800167,8.174327,-0.012217305,0.02076942,-0.028099801,0
1781506341082,2067163,3.9039416,-3.5159426,8.286895,-0.017104227,0.012217305,-0.029321533,0
1781506341120,2067240,4.006929,-3.4225352,8.188697,-0.017104227,-0.002443461,-0.02443461,0
1781506341161,2067361,3.9686081,-3.5997694,8.147981,-0.013439035,-0.02565634,-0.0061086523,0
1781506341200,2067789,4.0859656,-3.5949793,8.08571,-0.013439035,-0.02565634,-0.0061086523,0
1781506341243,2068468,4.018904,-3.448881,8.198277,0.0,-0.02443461,0.0036651916,0
1781506341282,2069404,3.9829783,-3.4464858,8.212647,0.0012217305,-0.013439035,0.013439035,0
1781506341323,2070423,4.0332747,-3.5446832,8.179117,0.015882496,-0.002443461,0.010995574,0
1781506341362,2071608,4.1793733,-3.4824116,8.198277,0.017104227,-0.002443461,0.008552114,0
1781506341401,2072731,4.057225,-3.5446832,8.145586,0.017104227,-0.002443461,0.008552114,0
1781506341441,2073895,3.999744,-3.5853992,8.179117,0.02443461,0.018325957,0.017104227,0
1781506341482,2075053,3.9733982,-3.3913996,8.205462,-0.002443461,0.008552114,0.010995574,0
1781506341521,2076410,4.047645,-3.5015721,8.167142,0.012217305,0.013439035,0.014660766,0
1781506341562,2077647,4.06441,-3.4608562,8.159956,0.010995574,0.002443461,0.02321288,0
1781506341602,2078302,4.0404596,-3.496782,8.167142,0.010995574,0.002443461,0.02321288,0
1781506341642,2075725,3.9925587,-3.408165,8.238994,0.008552114,0.009773844,0.019547688,0
1781506341681,2072546,3.9590278,-3.4393008,8.207857,0.018325957,0.02565634,0.0061086523,0
1781506341722,2070191,3.9901636,-3.4560661,8.248573,-0.012217305,0.014660766,-0.0061086523,0
1781506341764,2068564,3.963818,-3.4273255,8.236598,-0.004886922,0.0012217305,-0.018325957,0
1781506341802,2067330,3.971003,-3.448881,8.1910925,-0.004886922,0.0012217305,-0.018325957,0
1781506341843,2066899,4.042855,-3.5255227,8.243783,-0.02687807,-0.02321288,-0.007330383,0
1781506341882,2066942,3.9949536,-3.4321156,8.258154,-0.034208454,-0.018325957,-0.030543262,0
1781506341923,2066787,3.9901636,-3.4249303,8.181512,-0.034208454,-0.02076942,-0.034208454,0
1781506341963,2066650,4.0596204,-3.5255227,8.215043,-0.043982297,-0.02076942,-0.029321533,0
1781506342002,2066683,4.03567,-3.491992,8.174327,-0.04642576,-0.021991149,-0.029321533,0
1781506342040,2067010,4.042855,-3.494387,8.167142,-0.039095376,-0.021991149,-0.04153884,0
1781506342082,2067623,4.016509,-3.5063622,8.179117,-0.04520403,-0.02321288,-0.02565634,0
1781506342121,2068315,4.1602125,-3.5446832,8.162352,-0.029321533,-0.014660766,-0.02443461,0
1781506342162,2069176,4.184163,-3.5638437,8.116845,-0.010995574,0.013439035,-0.017104227,0
1781506342201,2070136,4.100336,-3.5590534,8.140796,-0.010995574,0.013439035,-0.017104227,0
1781506342241,2071099,4.0787807,-3.5949793,8.131216,-0.010995574,0.013439035,-0.017104227,0
1781506342283,2072160,3.9925587,-3.5303128,8.176722,-0.007330383,-0.018325957,0.037873644,0
1781506342324,2073227,4.174583,-3.6596458,8.145586,0.029321533,0.0012217305,0.008552114,0
1781506342360,2074322,4.102731,-3.4297204,8.159956,0.013439035,-0.004886922,-0.0012217305,0
1781506342402,2075609,4.05483,-3.5638437,8.159956,-0.015882496,0.0,0.013439035,0
1781506342444,2076897,4.1410522,-3.5351028,8.140796,-0.015882496,0.0,0.013439035,0
1781506342484,2077724,4.100336,-3.4632514,8.181512,-0.015882496,0.0,0.013439035,0
1781506342521,2075298,4.0332747,-3.5638437,8.179117,-0.010995574,-0.0012217305,0.0,0
1781506342567,2071795,3.961423,-3.537498,8.124031,-0.008552114,-0.0036651916,-0.010995574,0
1781506342601,2069142,4.011719,-3.5279179,8.1910925,-0.008552114,-0.0036651916,-0.010995574,0
1781506342642,2067412,4.0236945,-3.5183375,8.246179,-0.008552114,-0.0036651916,-0.010995574,0
1781506342682,2066040,4.0739903,-3.5686338,8.181512,-0.004886922,0.0061086523,0.0061086523,0
1781506342721,2065483,4.088361,-3.5231276,8.138401,-0.0061086523,0.0061086523,0.0061086523,0
1781506342761,2065241,4.1051264,-3.5614486,8.1000805,0.007330383,0.0036651916,0.004886922,0
1781506342802,2064972,4.1051264,-3.6093497,8.1910925,-0.008552114,0.0012217305,0.002443461,0
1781506342841,2064538,4.047645,-3.5638437,8.102475,-0.008552114,0.0012217305,0.002443461,0
1781506342884,2064504,4.0596204,-3.5470781,8.147981,-0.002443461,-0.014660766,-0.021991149,0
1781506342921,2064708,4.1242867,-3.6476705,8.07134,-0.004886922,-0.010995574,-0.018325957,0
1781506342962,2065275,4.102731,-3.6692262,8.121635,0.012217305,-0.0012217305,-0.014660766,0
1781506343000,2066050,3.9518428,-3.5853992,8.10966,0.013439035,-0.004886922,-0.0061086523,0
1781506343040,2066959,4.1889534,-3.626115,8.061759,0.013439035,-0.004886922,-0.0061086523,0
1781506343081,2067910,4.1578174,-3.5159426,8.09529,0.013439035,-0.002443461,0.009773844,0
1781506343120,2068936,4.1075215,-3.5446832,8.162352,0.015882496,-0.010995574,0.014660766,0
1781506343161,2069857,4.0500402,-3.6093497,8.112056,-0.0012217305,-0.019547688,0.017104227,0
1781506343201,2070898,4.102731,-3.4752266,8.054574,0.002443461,-0.012217305,0.009773844,0
1781506343241,2072011,4.1530275,-3.5494733,8.116845,0.002443461,-0.012217305,0.009773844,0
1781506343285,2073079,4.0404596,-3.6069546,8.157561,-0.007330383,0.008552114,-0.0061086523,0
1781506343321,2074225,4.0308795,-3.4776216,8.112056,-0.009773844,0.008552114,-0.012217305,0
1781506343361,2075409,4.1530275,-3.5111523,8.054574,-0.0061086523,0.010995574,-0.013439035,0
1781506343400,2076637,4.0500402,-3.4872017,8.133611,-0.009773844,0.0,-0.010995574,0
1781506343441,2075872,4.0763855,-3.6596458,8.138401,-0.009773844,0.0,-0.010995574,0
1781506343481,2072628,4.093151,-3.5710287,8.10966,-0.018325957,-0.010995574,0.0012217305,0
1781506343522,2069553,4.1242867,-3.5159426,8.131216,0.0036651916,-0.0012217305,0.004886922,0
1781506343561,2067592,4.1218915,-3.580609,8.078525,-0.017104227,-0.0012217305,-0.002443461,0
1781506343601,2066257,4.184163,-3.583004,8.119241,0.009773844,0.009773844,-0.004886922,0
1781506343641,2065370,4.042855,-3.5566585,8.136005,0.009773844,0.009773844,-0.004886922,0
1781506343681,2065320,4.0859656,-3.583004,8.11445,0.009773844,0.008552114,-0.008552114,0
1781506343721,2065225,4.126682,-3.583004,8.143191,-0.013439035,-0.0036651916,-0.007330383,0
1781506343765,2065162,4.0668054,-3.6093497,8.08571,-0.002443461,-0.0061086523,-0.0036651916,0
1781506343802,2065033,4.138657,-3.5351028,8.138401,-0.008552114,-0.010995574,-0.002443461,0
1781506343841,2065231,4.0715957,-3.5973744,8.0905,-0.0061086523,-0.012217305,0.0012217305,0
1781506343881,2065781,4.145842,-3.6045597,8.147981,-0.0061086523,-0.012217305,0.0012217305,0
1781506343920,2066523,4.133867,-3.6093497,8.155167,0.0,0.0036651916,-0.004886922,0
1781506343960,2067480,4.018904,-3.583004,8.131216,0.0061086523,0.0036651916,-0.002443461,0
1781506344001,2068418,4.0332747,-3.532708,8.155167,0.0012217305,0.0012217305,0.0,0
1781506344041,2069544,4.1410522,-3.5518684,8.083315,-0.0036651916,-0.007330383,0.0,0
1781506344081,2070619,4.097941,-3.5470781,8.157561,0.0036651916,-0.004886922,0.0,0
1781506344122,2071653,4.081176,-3.580609,8.159956,-0.002443461,-0.002443461,0.0,0
1781506344162,2072801,4.133867,-3.5662386,8.150376,0.004886922,0.0036651916,0.0,0
1781506344201,2074005,4.05483,-3.5925844,8.136005,0.0,0.004886922,0.002443461,0
1781506344241,2075250,4.109916,-3.542288,8.143191,0.012217305,0.0061086523,0.007330383,0
1781506344282,2076582,4.0668054,-3.587794,8.10487,0.002443461,0.0012217305,-0.0012217305,0
1781506344322,2077489,4.1218915,-3.537498,8.126426,0.0061086523,-0.004886922,-0.0036651916,0
1781506344366,2075389,4.0787807,-3.5303128,8.10487,0.004886922,-0.007330383,0.002443461,0
1781506344401,2072309,4.126682,-3.5470781,8.124031,0.0012217305,-0.0012217305,0.0,0
1781506344441,2069968,4.0692005,-3.5135474,8.133611,0.0036651916,-0.002443461,-0.002443461,0
1781506344481,2068752,4.057225,-3.5734239,8.10966,0.0036651916,-0.002443461,-0.002443461,0
1781506344528,2067973,4.100336,-3.532708,8.152771,-0.009773844,0.009773844,-0.002443461,0
1781506344560,2067920,4.0596204,-3.6069546,8.092895,0.0012217305,0.010995574,-0.0061086523,0
1781506344601,2068132,4.1123114,-3.5470781,8.155167,-0.009773844,0.010995574,-0.008552114,0
1781506344640,2068194,4.0141144,-3.5542634,8.10487,-0.021991149,0.0061086523,-0.004886922,0
1781506344682,2068116,4.052435,-3.5494733,8.143191,-0.013439035,-0.010995574,-0.008552114,0
1781506344721,2068311,4.126682,-3.6285102,8.140796,-0.009773844,-0.02076942,0.0,0
1781506344761,2068803,4.1171017,-3.5853992,8.07613,0.0036651916,-0.012217305,0.0036651916,0
1781506344804,2069610,4.1171017,-3.5853992,8.145586,0.0036651916,-0.002443461,0.0,0
1781506344841,2070516,4.119497,-3.5446832,8.138401,0.002443461,-0.0012217305,-0.0012217305,0
1781506344882,2071534,4.100336,-3.499177,8.181512,0.002443461,-0.0012217305,-0.0012217305,0
1781506344920,2072635,4.1218915,-3.6021645,8.09529,0.013439035,0.010995574,-0.0061086523,0
1781506344960,2073736,4.129077,-3.542288,8.217438,0.0,0.0012217305,-0.008552114,0
1781506345002,2074777,4.136262,-3.5303128,8.112056,-0.014660766,-0.0061086523,-0.002443461,0
1781506345041,2075979,4.1602125,-3.578214,8.083315,0.0036651916,0.0012217305,-0.010995574,0
1781506345082,2077175,4.0332747,-3.587794,8.164746,0.0036651916,0.0012217305,-0.010995574,0
1781506345120,2078426,4.174583,-3.616535,8.09529,-0.009773844,-0.0061086523,-0.004886922,0
1781506345161,2079727,4.172188,-3.587794,8.047389,0.014660766,0.0036651916,-0.015882496,0
1781506345200,2078846,4.133867,-3.537498,8.159956,0.0,-0.0061086523,-0.007330383,0
1781506345241,2075762,4.011719,-3.6141398,8.09529,0.013439035,-0.004886922,0.0,0
1781506345281,2072847,4.1410522,-3.5015721,8.07613,0.013439035,-0.004886922,0.0,0
1781506345321,2070959,4.1123114,-3.4632514,8.164746,-0.0012217305,-0.012217305,0.0061086523,0
1781506345365,2069577,4.1530275,-3.5710287,8.140796,0.004886922,0.0061086523,0.002443461,0
1781506345401,2068931,4.1123114,-3.4848068,8.181512,0.002443461,0.0,-0.004886922,0
1781506345442,2068921,4.129077,-3.499177,8.198277,-0.0036651916,0.002443461,-0.009773844,0
1781506345481,2068884,4.176978,-3.542288,8.10487,-0.0036651916,0.002443461,-0.009773844,0
1781506345522,2068792,4.136262,-3.5135474,8.126426,0.0036651916,0.013439035,-0.0036651916,0
1781506345561,2068706,4.0620155,-3.4680414,8.138401,-0.008552114,0.007330383,0.0012217305,70
